species,temperature,irradiance,growth rate,daylength,environment,taxon,reference
Oocystella mongolica,15,70,0.232,14,freshwater,chlorophyte,24
Oocystella mongolica,15,100,0.232,14,freshwater,chlorophyte,24
Oocystella mongolica,20,10,0.095,14,freshwater,chlorophyte,24
Oocystella mongolica,20,40,0.216,14,freshwater,chlorophyte,24
Oocystella mongolica,20,70,0.305,14,freshwater,chlorophyte,24
Oocystella mongolica,20,100,0.236,14,freshwater,chlorophyte,24
Oocystella mongolica,25,10,0.07,14,freshwater,chlorophyte,24
Oocystella mongolica,25,40,0.077,14,freshwater,chlorophyte,24
Oocystella mongolica,25,70,0.102,14,freshwater,chlorophyte,24
Oocystella mongolica,25,100,0.105,14,freshwater,chlorophyte,24
Oocystella mongolica,30,10,0.032,14,freshwater,chlorophyte,24
Oocystella mongolica,30,40,0.052,14,freshwater,chlorophyte,24
Oocystella mongolica,30,70,0.072,14,freshwater,chlorophyte,24
Oocystella mongolica,30,100,0.107,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,5,10,0.116,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,5,40,0.135,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,5,70,0.13,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,5,100,0.169,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,10,10,0.167,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,10,40,0.228,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,10,70,0.26,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,10,100,0.233,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,15,10,0.137,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,15,40,0.196,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,15,70,0.299,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,15,100,0.319,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,20,10,0.137,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,20,40,0.21,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,20,70,0.404,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,20,100,0.406,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,25,10,0.132,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,25,40,0.281,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,25,70,0.417,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,25,100,0.477,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,30,10,0,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,30,40,0,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,30,70,0,14,freshwater,chlorophyte,24
Pseudodidymocystis planctonica,30,100,0,14,freshwater,chlorophyte,24
Leptocylindricus danicus,20,6,0.5493,15,marine,diatom,25
Leptocylindricus danicus,20,10,0.7587,15,marine,diatom,25
Leptocylindricus danicus,20,25,1.2089,15,marine,diatom,25
Leptocylindricus danicus,20,90,1.8117,15,marine,diatom,25
Leptocylindricus danicus,20,120,1.8908,15,marine,diatom,25
Leptocylindricus danicus,20,6,0.7482,12,marine,diatom,25
Leptocylindricus danicus,20,20,1.2664,12,marine,diatom,25
Leptocylindricus danicus,20,72,1.8481,12,marine,diatom,25
Leptocylindricus danicus,20,90,1.8485,12,marine,diatom,25
Leptocylindricus danicus,20,6,0.293,9,marine,diatom,25
Leptocylindricus danicus,20,15,0.8058,9,marine,diatom,25
Leptocylindricus danicus,20,52,1.5391,9,marine,diatom,25
Leptocylindricus danicus,20,72,1.5603,9,marine,diatom,25
Leptocylindricus danicus,15,120,1.9344,15,marine,diatom,25
Leptocylindricus danicus,15,90,1.8627,15,marine,diatom,25
Leptocylindricus danicus,15,36,1.4073,15,marine,diatom,25
Leptocylindricus danicus,15,12,0.8959,15,marine,diatom,25
Leptocylindricus danicus,10,72,0.7105,15,marine,diatom,25
Leptocylindricus danicus,10,50,0.6439,15,marine,diatom,25
Leptocylindricus danicus,10,25,0.3915,15,marine,diatom,25
Leptocylindricus danicus,10,10,0.1922,15,marine,diatom,25
Leptocylindricus danicus,5,72,0.2028,15,marine,diatom,25
Leptocylindricus danicus,5,50,0.2042,15,marine,diatom,25
Leptocylindricus danicus,5,25,0.1425,15,marine,diatom,25
Leptocylindricus danicus,5,10,0.0799,15,marine,diatom,25
Phaeocystis pouchetii,0,5,0.0449,14,marine,phaeocystis,26
Phaeocystis pouchetii,0,32,0.1496,14,marine,phaeocystis,26
Phaeocystis pouchetii,0,90,0.2356,14,marine,phaeocystis,26
Phaeocystis pouchetii,0,90,0.2356,14,marine,phaeocystis,26
Phaeocystis pouchetii,0,150,0.3029,14,marine,phaeocystis,26
Phaeocystis pouchetii,2,32,0.3104,14,marine,phaeocystis,26
Phaeocystis pouchetii,2,90,0.4524,14,marine,phaeocystis,26
Phaeocystis pouchetii,2,150,0.5571,14,marine,phaeocystis,26
Phaeocystis pouchetii,2,5,0.2244,14,marine,phaeocystis,26
Phaeocystis pouchetii,5,5,0.2692,14,marine,phaeocystis,26
Phaeocystis pouchetii,5,32,0.3739,14,marine,phaeocystis,26
Phaeocystis pouchetii,5,110,0.5796,14,marine,phaeocystis,26
Phaeocystis pouchetii,5,185,0.6581,14,marine,phaeocystis,26
Phaeocystis pouchetii,10,5,0.2879,14,marine,phaeocystis,26
Phaeocystis pouchetii,10,18,0.4562,14,marine,phaeocystis,26
Phaeocystis pouchetii,10,40,0.5422,14,marine,phaeocystis,26
Phaeocystis pouchetii,10,75,0.6132,14,marine,phaeocystis,26
Phaeocystis pouchetii,10,150,0.9161,14,marine,phaeocystis,26
Phaeocystis pouchetii,10,365,0.9946,14,marine,phaeocystis,26
Phaeocystis pouchetii,20,1,0.1944,14,marine,phaeocystis,26
Phaeocystis pouchetii,20,20,0.2468,14,marine,phaeocystis,26
Phaeocystis pouchetii,20,40,0.4524,14,marine,phaeocystis,26
Phaeocystis pouchetii,20,75,0.9161,14,marine,phaeocystis,26
Phaeocystis pouchetii,20,150,1.3611,14,marine,phaeocystis,26
Phaeocystis pouchetii,20,380,1.6116,14,marine,phaeocystis,26
Ochromonas sp.,13,7,0.059090909,24,freshwater,chrysophyte,27
Ochromonas sp.,13,12,0.049350649,24,freshwater,chrysophyte,27
Ochromonas sp.,13,12,0.072077922,24,freshwater,chrysophyte,27
Ochromonas sp.,13,19,0.063961039,24,freshwater,chrysophyte,27
Ochromonas sp.,13,19,0.089935065,24,freshwater,chrysophyte,27
Ochromonas sp.,13,36,0.085064935,24,freshwater,chrysophyte,27
Ochromonas sp.,13,54,0.102922078,24,freshwater,chrysophyte,27
Ochromonas sp.,13,61,0.073701299,24,freshwater,chrysophyte,27
Ochromonas sp.,13,62,0.081818182,24,freshwater,chrysophyte,27
Ochromonas sp.,13,62,0.099675325,24,freshwater,chrysophyte,27
Ochromonas sp.,13,67,0.086688312,24,freshwater,chrysophyte,27
Ochromonas sp.,13,83,0.052597403,24,freshwater,chrysophyte,27
Ochromonas sp.,13,86,0.047727273,24,freshwater,chrysophyte,27
Ochromonas sp.,13,106,0.025,24,freshwater,chrysophyte,27
Ochromonas sp.,13,113,0.057467532,24,freshwater,chrysophyte,27
Ochromonas sp.,17,6,0.071568627,24,freshwater,chrysophyte,27
Ochromonas sp.,17,6,0.091176471,24,freshwater,chrysophyte,27
Ochromonas sp.,17,7,0.068300654,24,freshwater,chrysophyte,27
Ochromonas sp.,17,15,0.114052288,24,freshwater,chrysophyte,27
Ochromonas sp.,17,17,0.097712418,24,freshwater,chrysophyte,27
Ochromonas sp.,17,43,0.167973856,24,freshwater,chrysophyte,27
Ochromonas sp.,17,51,0.172875817,24,freshwater,chrysophyte,27
Ochromonas sp.,17,64,0.221895425,24,freshwater,chrysophyte,27
Ochromonas sp.,17,67,0.208823529,24,freshwater,chrysophyte,27
Ochromonas sp.,17,84,0.221895425,24,freshwater,chrysophyte,27
Ochromonas sp.,17,88,0.225163399,24,freshwater,chrysophyte,27
Ochromonas sp.,17,94,0.197385621,24,freshwater,chrysophyte,27
Ochromonas sp.,17,99,0.212091503,24,freshwater,chrysophyte,27
Ochromonas sp.,17,139,0.181045752,24,freshwater,chrysophyte,27
Ochromonas sp.,17,142,0.208823529,24,freshwater,chrysophyte,27
Ochromonas sp.,21,6,0.08627451,24,freshwater,chrysophyte,27
Ochromonas sp.,21,7,0.047058824,24,freshwater,chrysophyte,27
Ochromonas sp.,21,8,0.091176471,24,freshwater,chrysophyte,27
Ochromonas sp.,21,9,0.060130719,24,freshwater,chrysophyte,27
Ochromonas sp.,21,23,0.132026144,24,freshwater,chrysophyte,27
Ochromonas sp.,21,25,0.12875817,24,freshwater,chrysophyte,27
Ochromonas sp.,21,51,0.225163399,24,freshwater,chrysophyte,27
Ochromonas sp.,21,52,0.215359477,24,freshwater,chrysophyte,27
Ochromonas sp.,21,70,0.27745098,24,freshwater,chrysophyte,27
Ochromonas sp.,21,77,0.248039216,24,freshwater,chrysophyte,27
Ochromonas sp.,21,95,0.252941176,24,freshwater,chrysophyte,27
Ochromonas sp.,21,99,0.285620915,24,freshwater,chrysophyte,27
Ochromonas sp.,21,103,0.288888889,24,freshwater,chrysophyte,27
Ochromonas sp.,21,108,0.246405229,24,freshwater,chrysophyte,27
Ochromonas sp.,21,139,0.280718954,24,freshwater,chrysophyte,27
Ochromonas sp.,21,165,0.282352941,24,freshwater,chrysophyte,27
Ochromonas sp.,25,7,0.066118421,24,freshwater,chrysophyte,27
Ochromonas sp.,25,8,0.057894737,24,freshwater,chrysophyte,27
Ochromonas sp.,25,14,0.069407895,24,freshwater,chrysophyte,27
Ochromonas sp.,25,16,0.080921053,24,freshwater,chrysophyte,27
Ochromonas sp.,25,26,0.166447368,24,freshwater,chrysophyte,27
Ochromonas sp.,25,30,0.133552632,24,freshwater,chrysophyte,27
Ochromonas sp.,25,58,0.247039474,24,freshwater,chrysophyte,27
Ochromonas sp.,25,66,0.250328947,24,freshwater,chrysophyte,27
Ochromonas sp.,25,78,0.273355263,24,freshwater,chrysophyte,27
Ochromonas sp.,25,85,0.273355263,24,freshwater,chrysophyte,27
Ochromonas sp.,25,95,0.299671053,24,freshwater,chrysophyte,27
Ochromonas sp.,25,101,0.309539474,24,freshwater,chrysophyte,27
Ochromonas sp.,25,103,0.284868421,24,freshwater,chrysophyte,27
Ochromonas sp.,25,125,0.283223684,24,freshwater,chrysophyte,27
Ochromonas sp.,25,143,0.299671053,24,freshwater,chrysophyte,27
Ochromonas sp.,25,152,0.322697368,24,freshwater,chrysophyte,27
Ochromonas sp.,29,7,0.047058824,24,freshwater,chrysophyte,27
Ochromonas sp.,29,8,-0.005228758,24,freshwater,chrysophyte,27
Ochromonas sp.,29,16,0.033986928,24,freshwater,chrysophyte,27
Ochromonas sp.,29,17,0.04869281,24,freshwater,chrysophyte,27
Ochromonas sp.,29,29,0.079738562,24,freshwater,chrysophyte,27
Ochromonas sp.,29,29,0.094444444,24,freshwater,chrysophyte,27
Ochromonas sp.,29,70,0.179411765,24,freshwater,chrysophyte,27
Ochromonas sp.,29,72,0.166339869,24,freshwater,chrysophyte,27
Ochromonas sp.,29,85,0.182679739,24,freshwater,chrysophyte,27
Ochromonas sp.,29,90,0.187581699,24,freshwater,chrysophyte,27
Ochromonas sp.,29,107,0.25130719,24,freshwater,chrysophyte,27
Ochromonas sp.,29,111,0.210457516,24,freshwater,chrysophyte,27
Ochromonas sp.,29,113,0.220261438,24,freshwater,chrysophyte,27
Ochromonas sp.,29,119,0.223529412,24,freshwater,chrysophyte,27
Ochromonas sp.,29,155,0.236601307,24,freshwater,chrysophyte,27
Ochromonas sp.,29,172,0.228431373,24,freshwater,chrysophyte,27
Ochromonas sp.,33,7,-0.054098361,24,freshwater,chrysophyte,27
Ochromonas sp.,33,7,-0.062295082,24,freshwater,chrysophyte,27
Ochromonas sp.,33,15,-0.009836066,24,freshwater,chrysophyte,27
Ochromonas sp.,33,15,-0.004918033,24,freshwater,chrysophyte,27
Ochromonas sp.,33,29,-0.006557377,24,freshwater,chrysophyte,27
Ochromonas sp.,33,30,-0.004918033,24,freshwater,chrysophyte,27
Ochromonas sp.,33,56,0.121311475,24,freshwater,chrysophyte,27
Ochromonas sp.,33,63,0.119672131,24,freshwater,chrysophyte,27
Ochromonas sp.,33,79,0.178688525,24,freshwater,chrysophyte,27
Ochromonas sp.,33,86,0.142622951,24,freshwater,chrysophyte,27
Ochromonas sp.,33,98,0.08852459,24,freshwater,chrysophyte,27
Ochromonas sp.,33,99,0.096721311,24,freshwater,chrysophyte,27
Ochromonas sp.,33,110,0.180327869,24,freshwater,chrysophyte,27
Ochromonas sp.,33,115,0.201639344,24,freshwater,chrysophyte,27
Ochromonas sp.,33,137,0.137704918,24,freshwater,chrysophyte,27
Ochromonas sp.,33,155,0.154098361,24,freshwater,chrysophyte,27
Chaetoceros calcitrans,17,7,0.122,NA,marine,diatom,28
Chaetoceros calcitrans,17,21,0.395,NA,marine,diatom,28
Chaetoceros calcitrans,17,63,0.74,NA,marine,diatom,28
Chaetoceros calcitrans,17,112,0.747,NA,marine,diatom,28
Chaetoceros calcitrans,17,175,0.677,NA,marine,diatom,28
Chaetoceros calcitrans,20,7,0.2,NA,marine,diatom,28
Chaetoceros calcitrans,20,21,0.416,NA,marine,diatom,28
Chaetoceros calcitrans,20,63,1.179,NA,marine,diatom,28
Chaetoceros calcitrans,20,112,1.195,NA,marine,diatom,28
Chaetoceros calcitrans,20,175,1.125,NA,marine,diatom,28
Chaetoceros calcitrans,23,7,0.203,NA,marine,diatom,28
Chaetoceros calcitrans,23,21,0.462,NA,marine,diatom,28
Chaetoceros calcitrans,23,63,1.563,NA,marine,diatom,28
Chaetoceros calcitrans,23,112,1.589,NA,marine,diatom,28
Chaetoceros calcitrans,23,175,1.524,NA,marine,diatom,28
Chaetoceros calcitrans,25,7,0.234,NA,marine,diatom,28
Chaetoceros calcitrans,25,21,0.526,NA,marine,diatom,28
Chaetoceros calcitrans,25,63,1.447,NA,marine,diatom,28
Chaetoceros calcitrans,25,112,1.461,NA,marine,diatom,28
Chaetoceros calcitrans,25,175,1.332,NA,marine,diatom,28
Chaetoceros calcitrans,27,7,0.18,NA,marine,diatom,28
Chaetoceros calcitrans,27,21,0.425,NA,marine,diatom,28
Chaetoceros calcitrans,27,63,1.03,NA,marine,diatom,28
Chaetoceros calcitrans,27,112,1.034,NA,marine,diatom,28
Chaetoceros calcitrans,27,175,0.982,NA,marine,diatom,28
Chaetoceros calcitrans,29,7,0.156,NA,marine,diatom,28
Chaetoceros calcitrans,29,21,0.41,NA,marine,diatom,28
Chaetoceros calcitrans,29,63,1.017,NA,marine,diatom,28
Chaetoceros calcitrans,29,112,0.991,NA,marine,diatom,28
Chaetoceros calcitrans,29,175,0.905,NA,marine,diatom,28
Cylindrotheca closterium,17,7,0.061,NA,marine,diatom,28
Cylindrotheca closterium,17,21,0.168,NA,marine,diatom,28
Cylindrotheca closterium,17,63,0.397,NA,marine,diatom,28
Cylindrotheca closterium,17,112,0.438,NA,marine,diatom,28
Cylindrotheca closterium,17,175,0.385,NA,marine,diatom,28
Cylindrotheca closterium,20,7,0.133,NA,marine,diatom,28
Cylindrotheca closterium,20,21,0.245,NA,marine,diatom,28
Cylindrotheca closterium,20,63,0.44,NA,marine,diatom,28
Cylindrotheca closterium,20,112,0.464,NA,marine,diatom,28
Cylindrotheca closterium,20,175,0.411,NA,marine,diatom,28
Cylindrotheca closterium,23,7,0.144,NA,marine,diatom,28
Cylindrotheca closterium,23,21,0.259,NA,marine,diatom,28
Cylindrotheca closterium,23,63,0.549,NA,marine,diatom,28
Cylindrotheca closterium,23,112,0.567,NA,marine,diatom,28
Cylindrotheca closterium,23,175,0.536,NA,marine,diatom,28
Cylindrotheca closterium,25,7,0.139,NA,marine,diatom,28
Cylindrotheca closterium,25,21,0.254,NA,marine,diatom,28
Cylindrotheca closterium,25,63,0.534,NA,marine,diatom,28
Cylindrotheca closterium,25,112,0.542,NA,marine,diatom,28
Cylindrotheca closterium,25,175,0.515,NA,marine,diatom,28
Cylindrotheca closterium,27,7,0.112,NA,marine,diatom,28
Cylindrotheca closterium,27,21,0.207,NA,marine,diatom,28
Cylindrotheca closterium,27,63,0.529,NA,marine,diatom,28
Cylindrotheca closterium,27,112,0.537,NA,marine,diatom,28
Cylindrotheca closterium,27,175,0.506,NA,marine,diatom,28
Cylindrotheca closterium,29,7,0.103,NA,marine,diatom,28
Cylindrotheca closterium,29,21,0.198,NA,marine,diatom,28
Cylindrotheca closterium,29,63,0.523,NA,marine,diatom,28
Cylindrotheca closterium,29,112,0.516,NA,marine,diatom,28
Cylindrotheca closterium,29,175,0.496,NA,marine,diatom,28
Diacronema lutheri,17,7,0.035,NA,marine,haptophyte,28
Diacronema lutheri,17,21,0.227,NA,marine,haptophyte,28
Diacronema lutheri,17,63,0.38,NA,marine,haptophyte,28
Diacronema lutheri,17,112,0.359,NA,marine,haptophyte,28
Diacronema lutheri,17,175,0.324,NA,marine,haptophyte,28
Diacronema lutheri,20,7,0.046,NA,marine,haptophyte,28
Diacronema lutheri,20,21,0.215,NA,marine,haptophyte,28
Diacronema lutheri,20,63,0.462,NA,marine,haptophyte,28
Diacronema lutheri,20,112,0.452,NA,marine,haptophyte,28
Diacronema lutheri,20,175,0.423,NA,marine,haptophyte,28
Diacronema lutheri,23,7,0.029,NA,marine,haptophyte,28
Diacronema lutheri,23,21,0.206,NA,marine,haptophyte,28
Diacronema lutheri,23,63,0.457,NA,marine,haptophyte,28
Diacronema lutheri,23,112,0.436,NA,marine,haptophyte,28
Diacronema lutheri,23,175,0.383,NA,marine,haptophyte,28
Diacronema lutheri,25,7,0.02,NA,marine,haptophyte,28
Diacronema lutheri,25,21,0.198,NA,marine,haptophyte,28
Diacronema lutheri,25,63,0.448,NA,marine,haptophyte,28
Diacronema lutheri,25,112,0.418,NA,marine,haptophyte,28
Diacronema lutheri,25,175,0.362,NA,marine,haptophyte,28
Diacronema lutheri,27,7,0,NA,marine,haptophyte,28
Diacronema lutheri,27,21,0.1,NA,marine,haptophyte,28
Diacronema lutheri,27,63,0.23,NA,marine,haptophyte,28
Diacronema lutheri,27,112,0.203,NA,marine,haptophyte,28
Diacronema lutheri,27,175,0.1,NA,marine,haptophyte,28
Diacronema lutheri,29,7,0,NA,marine,haptophyte,28
Diacronema lutheri,29,21,0,NA,marine,haptophyte,28
Diacronema lutheri,29,63,0,NA,marine,haptophyte,28
Diacronema lutheri,29,112,0,NA,marine,haptophyte,28
Diacronema lutheri,29,175,0,NA,marine,haptophyte,28
Tetraselmis sp.,17,7,0.088,NA,marine,chlorophyte,28
Tetraselmis sp.,17,21,0.218,NA,marine,chlorophyte,28
Tetraselmis sp.,17,63,0.356,NA,marine,chlorophyte,28
Tetraselmis sp.,17,112,0.4,NA,marine,chlorophyte,28
Tetraselmis sp.,17,175,0.402,NA,marine,chlorophyte,28
Tetraselmis sp.,20,7,0.106,NA,marine,chlorophyte,28
Tetraselmis sp.,20,21,0.223,NA,marine,chlorophyte,28
Tetraselmis sp.,20,63,0.373,NA,marine,chlorophyte,28
Tetraselmis sp.,20,112,0.418,NA,marine,chlorophyte,28
Tetraselmis sp.,20,175,0.445,NA,marine,chlorophyte,28
Tetraselmis sp.,23,7,0.112,NA,marine,chlorophyte,28
Tetraselmis sp.,23,21,0.245,NA,marine,chlorophyte,28
Tetraselmis sp.,23,63,0.545,NA,marine,chlorophyte,28
Tetraselmis sp.,23,112,0.546,NA,marine,chlorophyte,28
Tetraselmis sp.,23,175,0.479,NA,marine,chlorophyte,28
Tetraselmis sp.,25,7,0.122,NA,marine,chlorophyte,28
Tetraselmis sp.,25,21,0.235,NA,marine,chlorophyte,28
Tetraselmis sp.,25,63,0.554,NA,marine,chlorophyte,28
Tetraselmis sp.,25,112,0.56,NA,marine,chlorophyte,28
Tetraselmis sp.,25,175,0.514,NA,marine,chlorophyte,28
Tetraselmis sp.,27,7,0.075,NA,marine,chlorophyte,28
Tetraselmis sp.,27,21,0.21,NA,marine,chlorophyte,28
Tetraselmis sp.,27,63,0.503,NA,marine,chlorophyte,28
Tetraselmis sp.,27,112,0.483,NA,marine,chlorophyte,28
Tetraselmis sp.,27,175,0.428,NA,marine,chlorophyte,28
Tetraselmis sp.,29,7,0.054,NA,marine,chlorophyte,28
Tetraselmis sp.,29,21,0.185,NA,marine,chlorophyte,28
Tetraselmis sp.,29,63,0.486,NA,marine,chlorophyte,28
Tetraselmis sp.,29,112,0.464,NA,marine,chlorophyte,28
Tetraselmis sp.,29,175,0.423,NA,marine,chlorophyte,28
Skeletonema costatum,22,82.93576389,0.544259532,15,marine,diatom,29
Skeletonema costatum,22,217.1506944,1.469542326,15,marine,diatom,29
Skeletonema costatum,22,454.8130556,2.537960109,15,marine,diatom,29
Skeletonema costatum,22,842.8490972,2.535256833,15,marine,diatom,29
Skeletonema costatum,22,1188.236458,2.618434551,15,marine,diatom,29
Skeletonema costatum,22,81.61611111,0.538852981,12,marine,diatom,29
Skeletonema costatum,22,179.1692361,1.083528401,12,marine,diatom,29
Skeletonema costatum,22,348.4809028,1.629659432,12,marine,diatom,29
Skeletonema costatum,22,673.2640278,2.179048257,12,marine,diatom,29
Skeletonema costatum,22,1057.345417,2.154580145,12,marine,diatom,29
Skeletonema costatum,0,40.2081,0.103,12,marine,diatom,29
Skeletonema costatum,0,198.3933,0.3075,12,marine,diatom,29
Skeletonema costatum,0,417.4668,0.3283,12,marine,diatom,29
Skeletonema costatum,0,626.3784,0.2817,12,marine,diatom,29
Skeletonema costatum,0,73.5489,0.2995,12,marine,diatom,29
Skeletonema costatum,5,34.0278,0.1477,12,marine,diatom,29
Skeletonema costatum,5,115.5712,0.4712,12,marine,diatom,29
Skeletonema costatum,5,194.3105,0.5987,12,marine,diatom,29
Skeletonema costatum,5,524.0734,0.6467,12,marine,diatom,29
Skeletonema costatum,5,818.4933,0.6408,12,marine,diatom,29
Skeletonema costatum,10,30.3027,0.071,12,marine,diatom,29
Skeletonema costatum,10,128.8115,0.4503,12,marine,diatom,29
Skeletonema costatum,10,255.3864,0.7793,12,marine,diatom,29
Skeletonema costatum,10,502.2705,0.976,12,marine,diatom,29
Skeletonema costatum,10,718.7629,1.1213,12,marine,diatom,29
Skeletonema costatum,16,51.0971,0.398,12,marine,diatom,29
Skeletonema costatum,16,145.7793,1.0079,12,marine,diatom,29
